client_id,default
99956,0.09571046896060506
2286,0.21084185904331662
23289,0.08666246549808164
90690,0.3155871874938199
19804,0.06736566272456689
61536,0.03987815035154701
37688,0.06341451370712989
74314,0.3895999553063863
67549,0.049852467861462024
19207,0.07232145370280894
74270,0.2979419918934402
69370,0.07412908211662272
6212,0.10021607584436712
95424,0.07378554516012494
18568,0.1163130650091056
106224,0.05064311696478218
32019,0.20523236144381762
97402,0.15443790329088622
56450,0.15578489218599106
91919,0.06531366396405852
81801,0.03700256639146604
71270,0.08149207973480639
47514,0.08863667595041194
275,0.1628687051873057
28815,0.14858318515162197
64846,0.04155809218132474
45165,0.04014471595065936
7032,0.19586391992300978
57976,0.04785314662420912
99147,0.03445320839652828
86253,0.06219232130906768
18780,0.035270076942035024
67732,0.06412937808605568
81518,0.040992206004167024
40092,0.035644453900493665
26566,0.18822870453733795
15821,0.46413377771629205
86263,0.1624490694590686
95162,0.21136926489753244
63960,0.054761695251685574
36892,0.10035193080771539
56946,0.1357219910761933
52656,0.32821597899306154
85439,0.3530036123104505
102782,0.19501875363411886
106376,0.021609948559399433
43590,0.18772582509291497
10011,0.0556592431137638
20493,0.4018291456408865
28721,0.1134786874619778
73103,0.21527395339491645
85516,0.0812010456780634
81020,0.031819478032258756
81989,0.2546362009904251
13142,0.2015143121900241
16447,0.1869384229034605
17561,0.11647177743365068
40923,0.232923086289438
32788,0.10192077502207583
13766,0.07422340056973555
81627,0.0710565053318478
103476,0.06397665814474225
50817,0.21430605891586252
49368,0.0844586142006083
105595,0.01632510964456861
8548,0.03688001789449306
40890,0.40796894167064895
96824,0.31357281244326324
84416,0.052995476131113925
56147,0.031129146930351126
79205,0.1960788680126076
95882,0.023101089183586897
29518,0.44622707284705726
61207,0.1021265749355319
36076,0.20943565909940054
61965,0.08948890994525045
69222,0.09576904995565126
55794,0.024263129399547115
86433,0.0781766342328622
36676,0.0938810534866338
56927,0.034485649291893884
25362,0.5240327702385111
56641,0.10481432003876269
100019,0.0516264682829734
13280,0.06470750841776843
53290,0.14402369985545838
7529,0.05490085743944214
72735,0.03269367740493427
87572,0.23210002919006792
55742,0.24475910359204184
60331,0.05655720947776528
59825,0.0650047581515332
45002,0.5008902596136281
108189,0.07641900922720854
20687,0.19956028643040974
60122,0.057029959889623554
66899,0.038534421439859974
89714,0.08266987085398451
102747,0.17003553936736815
87437,0.25505217141608094
49346,0.031699610124329106
102539,0.15395306779407453
38162,0.022461118948202984
84639,0.1116517889242201
97968,0.03413917168598234
72640,0.06931215109222545
24333,0.08984476453433057
4196,0.05659721441084707
24662,0.0722896127956657
28238,0.24985255354859748
18510,0.06497363195268624
64124,0.08912804024930032
48593,0.0833255238111186
71690,0.04029627305334353
104908,0.21936225745477847
92538,0.11558009477239667
58912,0.11226537651275863
15761,0.19270973430710409
84840,0.18233456640901125
99784,0.010025407612263814
30004,0.05308303950531218
48741,0.03293941388077754
101941,0.07238153113880814
36415,0.04181923397883479
91235,0.05884591232721525
28385,0.04168756542522815
100045,0.037403815605981015
7581,0.13682748945004242
16687,0.18621197230020461
65026,0.10860330015785453
26091,0.22991096352220483
50047,0.08484647551535254
47576,0.20090675979537262
3661,0.06512608760659787
44908,0.19939250333391814
78115,0.05052998608356086
91136,0.059820047272613516
3738,0.01542854090357127
39754,0.030511815384860003
97332,0.019346843712702882
107207,0.15520023286270088
49260,0.054674542055616
50687,0.24298955021849328
77353,0.1819615809090609
79597,0.1738721470368473
85894,0.03320893029952358
61443,0.05075848146023726
12347,0.1775820879226504
7302,0.11370578503451108
3916,0.11520609028650773
91094,0.014804796779963283
91811,0.07810922249337619
9132,0.02397847659516295
76875,0.046218909883534644
76060,0.05243417762651596
41150,0.11813895285037482
100403,0.13160801049557735
102738,0.05180399395636203
55164,0.049311840059094086
79125,0.09696988985215599
20175,0.05765086015950529
1571,0.16941602170215708
105038,0.10443941492162566
76741,0.05208422603888288
42128,0.13082619947344407
78075,0.0937872100696797
21431,0.0345443552798277
88690,0.044999326575542134
87423,0.058256247202632276
88102,0.25679373759367585
74580,0.06747601535783976
66516,0.10944557682989892
53509,0.07808062529711414
45116,0.13259015514431055
80326,0.0822843007381046
60721,0.06632772150890745
6348,0.42392609709051504
12480,0.11532115517774325
88943,0.31270039019589674
84917,0.1256833227225136
83904,0.04664511247838219
33821,0.034941087450245524
11620,0.06271946259377749
96956,0.050201245342928386
20444,0.06531740861508531
11688,0.06644670627633863
2543,0.07449336055176368
12561,0.3007776873467591
61593,0.1496145448511334
31191,0.4416550092525452
17720,0.1207229384456457
30450,0.4205537298473165
93387,0.11593066955432263
29295,0.1262680579630722
38595,0.07280735008066797
88559,0.13212758270723704
105043,0.018483091077156046
17542,0.09408376107904032
44347,0.2839530539175686
52333,0.09999061695540627
104508,0.13947084683060873
7969,0.08241202993123874
62639,0.21487771143740955
54862,0.23306687826428474
1138,0.38738778387665074
76418,0.23362282734020837
23605,0.07432282558569046
53337,0.1406123012867394
60455,0.306236116317539
97510,0.1257497513186004
86732,0.08079024300760689
60044,0.04458070452993594
6139,0.1752544566377958
1231,0.17760883006735395
10964,0.179008959317975
59421,0.2723568177839522
80041,0.13359473769400945
5642,0.18978177436609292
61284,0.021307481307502058
94299,0.05364399038431965
64711,0.15596770599601484
34535,0.17262479868001757
53611,0.12594011054544377
63517,0.024333546106712574
13947,0.3085612583682431
48308,0.13410246393429204
29355,0.07521964690200841
2743,0.12457248930544318
11052,0.034102629111358716
21162,0.25455771254595283
50254,0.1093974365906426
8589,0.03515923158373258
33393,0.1675944495389357
53379,0.046820159300722024
95564,0.0965812303762861
78779,0.11064285510683208
82277,0.10006360389778422
85723,0.19660103165814544
76496,0.07935128677509334
65731,0.08239071815139708
80957,0.21852578972889466
53670,0.40457220099011537
108353,0.08743921760826837
18626,0.15108770328345714
12491,0.05973050179810653
21274,0.11930256662280113
17038,0.07427908693477556
94030,0.31470438110645316
20798,0.10403685782196458
81548,0.06818519591553217
1108,0.1234758269967802
77114,0.06026503068389043
33748,0.42470451087680244
21517,0.023233668193459078
92762,0.21651494060704493
6331,0.06809062658160427
76970,0.07736493471291339
35024,0.07070728503387971
3687,0.37283506704292757
110033,0.18103686851685816
22985,0.2243372770711553
66968,0.4778125559840796
67600,0.10741363279357811
22676,0.3570403073812961
17091,0.06107499832931591
65798,0.06536498548278619
65656,0.1373466163976529
57665,0.3244073060073735
28967,0.08023878539602367
49017,0.09641066028752072
65338,0.2461986708411005
76390,0.21460485802620857
108368,0.08507389375789651
67509,0.1405437006091759
9503,0.06769922285361897
107874,0.1572216089700275
60601,0.12405015611856172
104656,0.044844711438779467
106613,0.025129427118804733
104546,0.06461226227907158
66927,0.2181670754593951
20259,0.4284174363596446
24349,0.03954596225227535
78336,0.07682822443277071
37717,0.20949697402342848
103904,0.3886168860135165
88678,0.09467454968388726
50135,0.032036782446368074
41884,0.14598328178679712
87724,0.05994391656444026
23718,0.017893911322938355
23026,0.0916020028724981
59246,0.03089509269312882
59061,0.12349349188805249
6397,0.06763937285864839
92724,0.03200818789708144
67053,0.0881724986738477
54793,0.2596806622106904
22836,0.05953243870485327
83770,0.04056655492628113
45757,0.07031817638292288
25266,0.055832598010775364
77610,0.0793478781218096
40281,0.04841651774680667
7546,0.20409513856230194
108958,0.10237561462806163
99034,0.07401363967114019
24596,0.2719244868662756
59177,0.07713056598220926
96922,0.10821881337229024
101144,0.05897711477459039
29982,0.19950207630022992
45325,0.05815867474153216
61741,0.09672928270493554
65405,0.09860677223911249
36589,0.4324773907337973
16356,0.20076828750599887
52821,0.034942423704726916
5113,0.33274824231202793
99771,0.037181266974813866
24478,0.32654747280234586
38247,0.2240737330780379
45480,0.11857810767746095
85124,0.04194198635372549
82772,0.11384168627296691
6335,0.18044452381329826
12257,0.01995737625622089
90207,0.058023200355618275
34691,0.07587069138491508
94898,0.09795234844966126
27675,0.289262390475304
90803,0.03427689036716089
76698,0.17688375581357635
46524,0.14095940861304976
81814,0.18782993331008682
8823,0.08428149701643352
78828,0.04862832629958635
108417,0.07697463907579594
99582,0.051941406739669016
35989,0.018396496065766637
74157,0.0703124917576258
78557,0.09173082258605016
14520,0.029212831704612613
44066,0.04732503648195766
83076,0.44389764631660006
6371,0.19811793826579246
78355,0.02527502073428871
30115,0.20383072150827042
14901,0.22600736302551178
69782,0.2927191473410879
99380,0.031002944740786867
50643,0.23689676758609993
90650,0.16342427023860678
26495,0.14840629931033336
98284,0.045839448113211556
1371,0.10268272365297502
58925,0.11532707862922101
51624,0.11042270038117809
19305,0.06219223100262203
23949,0.030605421143230508
39486,0.19565977789158442
26259,0.11143656333620469
95823,0.15796370014206104
14883,0.43636162976961496
87922,0.056235773625680385
35262,0.08124151432463432
104180,0.23949044627146865
74029,0.036807731273576276
25738,0.19625737090562256
89435,0.09798174963528015
83654,0.3417416738630431
49162,0.028399665121228053
981,0.07473748778711274
108345,0.0451794968752322
98673,0.09529997812270666
17584,0.2154028292911204
69934,0.31622789387907113
18513,0.060639436938770205
65315,0.12836036748503737
47022,0.04452473428420643
33680,0.3473872049605446
65341,0.033900276105830456
28892,0.023115227759924858
32225,0.16199668826966426
62528,0.4194386902962519
19365,0.025941352906101136
33866,0.07112555656799185
22374,0.05138515681093268
61821,0.16468545003730517
47234,0.3222727630988139
90120,0.049298704685008514
15528,0.17660911958396563
10580,0.2745849033035391
29234,0.07267178994370958
99701,0.2437509135165255
103611,0.060105924154749794
57161,0.05876005604425766
22911,0.08804409557233009
103801,0.03313413521301854
27870,0.02871761165284638
16950,0.06853744099088027
104161,0.18201453880788787
104888,0.08459097380212818
70706,0.023449291211490024
77941,0.039231105618809714
100395,0.05651314749119206
16019,0.13341043503986308
101186,0.0719147226400289
16452,0.31480842229272804
38030,0.35566083358181744
106527,0.1374411111715301
107713,0.1362903014204656
2531,0.0738904148459192
84537,0.16148626247108502
110022,0.06579291652787331
15602,0.061446458143937364
47096,0.18470090999448807
76473,0.011867134196509364
56969,0.15177170665004414
65395,0.43819192299170984
56934,0.017329732822045592
19497,0.05678678220990719
101275,0.22832067107233028
13153,0.09263189613618877
5429,0.052146791811652694
66582,0.1754138971329765
48977,0.022407941563195626
83634,0.16585837294409106
34667,0.07884934938759683
18270,0.25269078082508095
90742,0.08176669529641004
9130,0.042679775223677774
78058,0.07811068607673387
93865,0.14175319719190466
92583,0.09508092741469484
65765,0.22445721272565866
69221,0.10003940799567221
46369,0.0551790143387417
100304,0.08830445012173467
9409,0.41329698036032886
5712,0.20082179771361094
55092,0.16554051608843776
54951,0.16666316326094477
11526,0.30521160723447366
75334,0.09853786689336033
33152,0.26441725640065583
90767,0.05860254607892872
11563,0.1168748946510016
86242,0.11719417035173449
91705,0.04442459856671295
35577,0.2991690269368446
33345,0.06765620257344104
24264,0.09904799449186108
42594,0.0907148257296472
67528,0.19575401460575997
24522,0.0699364353072269
102624,0.2884836254753947
43046,0.17109415146237064
15889,0.1745427754652496
107957,0.038002036223402626
2736,0.04361114399570924
69026,0.19156796128518636
5768,0.06383995761765611
14766,0.14236038632385412
4705,0.06490550734663002
58108,0.06863350316386134
78134,0.4189093417359264
91284,0.2972837853434528
75717,0.19894932984278016
64162,0.13001510505605188
37562,0.1309731573496405
34966,0.11494326733050456
43660,0.04472146300194329
492,0.03559438904228568
5708,0.08547373143630421
96287,0.049454531644726706
7034,0.1535289840477811
99922,0.11936654192496345
53314,0.12201553179151672
91641,0.012008389857976944
64243,0.07617863291654656
94451,0.04092188505736642
9640,0.5159940242776453
9282,0.07356379437405591
88041,0.46281226442513757
19011,0.43636308796833134
71182,0.049085442857705296
102527,0.03699960052578119
100864,0.03494201092866474
72592,0.031170123312598663
52472,0.056725425286530635
46353,0.06688490585218006
68849,0.04398276478074175
76572,0.18778442648332916
10434,0.15672819512308275
81909,0.06195622391736902
61799,0.06507767234964301
103129,0.12136517110136788
27459,0.11498020013322213
84276,0.23706201994373352
62005,0.14640852154701492
29688,0.20548815157710687
26781,0.13303953365053459
33061,0.1551861545744933
83473,0.12205704538615311
80996,0.18689857456602146
34979,0.2613855017688605
88165,0.2355724771418345
4144,0.023736433012932816
97825,0.0442434909991761
78095,0.049918202096958235
71878,0.1098324573317907
23169,0.31420647337699614
55717,0.09025065693941417
57284,0.13576986921185785
20948,0.10191330687571737
107721,0.12039696532355869
98948,0.04782813488893742
20425,0.3839577181585261
102865,0.036576139540164664
57556,0.08856687504557938
32463,0.22937271909951443
105143,0.09528379032379282
57718,0.05176755119359342
31763,0.03128500785579113
35615,0.030977613553203474
96190,0.06776148201167267
67693,0.07453213413697202
10106,0.07132532237271443
38945,0.08101604437933431
100098,0.08045992516276611
107354,0.21245319132461787
49707,0.044778226848420616
109076,0.06256303570262037
72520,0.1062314832225457
77185,0.057257010970305285
69205,0.02731156882860375
59312,0.1367424635060024
46856,0.32430084732279196
38441,0.11482079601218134
2663,0.19395592245042573
5217,0.08390689301674739
22199,0.1719597462863462
76258,0.03471611301841635
19285,0.16644942227663193
35308,0.01462879732210157
4010,0.24942657830737375
60194,0.07419245379074131
95891,0.1082548127664408
43112,0.10980231237053815
54720,0.025621854367292335
49360,0.1670035154587582
42032,0.036002674847090695
36413,0.04137709040843313
24419,0.2658191532336371
47087,0.09948862571909592
56376,0.08182407834245838
47268,0.11382467642546112
8960,0.097196627813623
41842,0.14348227659548707
47812,0.027464142271362717
11406,0.06125271248959695
75339,0.14727681409074042
81032,0.13966840487782295
72769,0.08039665176612815
8971,0.16339268591656594
11002,0.24064735745311663
46326,0.10070792374984962
47394,0.0772563733785181
54915,0.05253601385050568
89485,0.04346432934015587
93866,0.0847409183755251
36069,0.05292278945132001
45765,0.19916631078275016
63426,0.12970549207331514
97298,0.0706653793028381
37043,0.14485737545361876
64118,0.3708186845889237
79626,0.15781684550452643
100276,0.181970280865676
103365,0.1563814584559092
279,0.10062142745955183
25094,0.18660932817748707
18251,0.2705414936585528
23728,0.21784312466001127
94500,0.04922339494775363
49184,0.06407587129416806
66621,0.1931663074915112
26946,0.01714138109191842
51033,0.03776574430177084
41135,0.06545503261613284
4282,0.12083260093272395
65384,0.1623178022014726
77046,0.061032890119260524
2437,0.18087991609768553
23038,0.08811317874911115
21796,0.06728175312974075
54977,0.06997928149358348
964,0.17491671335430117
77529,0.28242021635974773
49695,0.11802449562877694
5394,0.06758659087164783
6768,0.2182664852855257
21589,0.03953380463923501
102992,0.16806279408157826
76986,0.028585298526906
94897,0.09496735095961462
18353,0.2192283070788086
105457,0.3255298408230651
79540,0.020005171970982845
36338,0.0831321446608391
7548,0.3158076443482468
72470,0.09841552505091933
54840,0.32303259562809367
92926,0.04741490242104343
85365,0.06450055825780222
32856,0.3069794121417784
41041,0.2703747385303042
1861,0.04122492924094719
34836,0.144085951660577
89927,0.04147148086612549
69939,0.11236308018341717
41862,0.06110623919192938
68351,0.18405207837607976
4339,0.1522197341418596
108042,0.15427299225957875
48616,0.0455979893687488
21886,0.04620473111291864
9275,0.2322456026799762
31249,0.140711982596821
4912,0.3731957285123327
86759,0.2565744612947508
32666,0.16145206854266742
28327,0.1748722765954356
49771,0.0565211865825043
84470,0.0824088421124952
10300,0.1215655272550331
51684,0.031543697781869294
109470,0.033828129222221025
40865,0.09696616805468752
12402,0.07619873614563455
9805,0.3201461006668432
45394,0.2917803635998687
67632,0.18237566298281171
1414,0.5018425640397681
35493,0.12043918924987632
28999,0.0712520034872912
14431,0.13785013289245482
6220,0.24842372366375293
101876,0.02812710128321051
82010,0.19046931956457505
79754,0.10350844475367756
39844,0.06041961518535524
1739,0.06964841609179388
55639,0.014058098379317227
40508,0.29897244941934525
27760,0.18705299911226075
92362,0.3196681867317207
43739,0.041588894841251896
63636,0.16374756153330716
67478,0.07079640821550688
47153,0.05222414173456943
107668,0.00975934573761237
99677,0.05769133817297737
34285,0.11513197957474458
104873,0.022774016788841063
60930,0.22706224364368008
85493,0.05811445747096314
27070,0.21856559646545307
91361,0.07927841499723977
93292,0.08659446068616042
72029,0.049398658587399745
102653,0.22000789136604856
75458,0.07016435214501886
97771,0.1514590661945895
5563,0.06012437453482774
64982,0.061052165366979175
4728,0.11635276615971718
37885,0.14062198761680533
1026,0.21582124823252138
16987,0.07526447469487832
12424,0.03631535800346423
98326,0.19130369481088066
21476,0.10340712737497387
85777,0.2903245038761675
94367,0.04456837399328173
79417,0.0880459807808757
84675,0.32938967703594507
52307,0.025882623000414138
12581,0.0969348341160022
36460,0.05511742126634278
109429,0.30504988435040686
4802,0.13486762644731232
75057,0.042333883153202315
99070,0.027403641526053877
93063,0.14563933064851114
109784,0.2145594692368695
74563,0.020764547917694463
28568,0.057353188317644715
19982,0.14254427213826285
104408,0.20635904234609592
363,0.021382448758710017
107478,0.055721369290582835
94054,0.06462717323476137
94420,0.04762616514214335
104267,0.05780233111817881
51069,0.1776794423007086
15703,0.0515437777290938
6267,0.10535515820642981
39005,0.15379719837598702
7778,0.3664658530781054
20691,0.15797261480831523
16784,0.02876767345654869
91806,0.10456400384477393
101032,0.08403326365316618
81141,0.16233056244194832
78719,0.10337016789782995
28614,0.15444224881188295
70537,0.03838776969074845
33929,0.10315581749067437
12081,0.17895786099306152
39687,0.1117591534190458
67292,0.04637277367508392
67830,0.01646480357051447
29128,0.07582006263737798
88387,0.038349602207211904
20484,0.12730937364349718
17057,0.04322744564637723
64252,0.07205554915175003
75234,0.10450478551799319
56276,0.2256538619458735
39823,0.24213193716109718
72525,0.047607248683098805
31410,0.09177886227726524
59965,0.3653116143743534
4644,0.08019453418126934
53996,0.05274854218484674
7113,0.2152863984390221
59389,0.32394985733644804
95186,0.14107198921499264
93011,0.4611437947172609
87766,0.09373665632947539
82564,0.2562298477519138
10103,0.26849536959204495
58501,0.17099659034328452
69039,0.09866144347893492
48780,0.1512964671908862
13722,0.5118007096998858
80449,0.10600480319302251
39682,0.2509344428191155
44893,0.05548632081754695
85282,0.15047632805533406
77052,0.10723390847530703
91671,0.04855028377328101
26357,0.01870210457282769
55949,0.05496245050413594
37811,0.02748323866735469
28840,0.07384677125347738
33644,0.12831999152003676
100524,0.07257502679494916
857,0.1207851668676277
97858,0.035138302320496036
50945,0.052493606324953326
103447,0.1018792434601966
83334,0.14479700771867696
19733,0.07711846281851095
75344,0.27432928110108606
16559,0.15924392822854003
46277,0.053357108427204494
102903,0.031308084031165084
36836,0.09247433253515762
97656,0.15150027983233152
43491,0.24501859682724608
10341,0.11073064032536203
76772,0.21463307664653844
12001,0.05607592790385183
10313,0.07995470275660123
21987,0.18190651252659368
37671,0.02207883386706678
107331,0.0710122393648475
3236,0.16192899752299778
18499,0.045972031037169195
84831,0.12926629148292226
45364,0.05259900379473473
9980,0.22999463508864657
106775,0.09873868250452313
71416,0.16890711952510304
98335,0.05080803917817364
83986,0.20614875114178355
91059,0.11349449365653318
100822,0.3442657938725964
73263,0.14433765639954
7697,0.017505949935452198
63688,0.08847067692210156
101529,0.24475384589509347
2340,0.10331441054255391
42519,0.26256067326988497
96899,0.013455469641434117
83966,0.055851261553399596
59532,0.028545546157470736
2038,0.09287730372049774
3790,0.5389232179413719
38224,0.21582227156650596
10645,0.2549313256671857
107234,0.0827262191243708
83550,0.11628725954630781
80468,0.028824442196950906
74609,0.07240719960831614
84618,0.1056435414731842
27848,0.04424952052242003
76585,0.107359555257791
35239,0.48154614901595505
23316,0.06550900543837963
36763,0.08149759870790702
19032,0.04701027020886766
1600,0.05660805731035435
81827,0.12625366093194446
38573,0.10213449394063849
75964,0.05184988705334669
109766,0.07364184561186082
59012,0.24814092347147249
67863,0.047833958829317035
34893,0.17823649159981922
48026,0.04054766186726183
81680,0.08737626617398385
23187,0.20017393845518028
39462,0.16641004754228297
467,0.11878246475643325
22357,0.20417821593319144
57145,0.20277622133406065
2030,0.056164342145910214
15867,0.3121541801469766
877,0.42439930792796143
108477,0.041370007710064674
58462,0.14176780253133509
17775,0.13411518201158337
48421,0.0692338938586696
31720,0.052311648864225874
53709,0.023167499092010654
28010,0.11130811674211458
12436,0.14834675539463243
33166,0.061878977534623514
22183,0.07033405105118573
58550,0.20782256238959063
105743,0.05977925276856681
59445,0.06609162003369762
49853,0.06903445494546513
31321,0.24221014838447738
66911,0.24469992878941463
52971,0.3557281382908537
70863,0.16774608835182808
54209,0.20457611790398295
62591,0.34837189709946126
77895,0.20880595091895943
16802,0.025717996725167943
98288,0.06246270561394346
37924,0.02055155833159747
56131,0.14632097065642583
61439,0.10940031962516406
98147,0.17619604514414172
58812,0.08376691913900802
36281,0.11770451578894607
47823,0.2635419551516569
78050,0.08879994962224663
22049,0.43707953053922066
85595,0.06198989533213324
108391,0.05990313465724574
63985,0.10558964962100599
91615,0.07166069245097717
87995,0.2785382608034449
64979,0.3953430653020844
17416,0.4343182625153052
58072,0.08579215593704471
3805,0.10116061353617584
7864,0.040533100571790735
25750,0.07360210477805523
1816,0.06843462158404011
53447,0.05464659742622216
14876,0.08863412395479202
3470,0.11479234620091058
107625,0.25021176072729184
42740,0.08404230425811964
86236,0.029313667689756413
8910,0.03440066226861289
81216,0.12287381813482838
6542,0.1051277667613904
101610,0.21505785877590836
95098,0.16671743313262377
46602,0.14077456651431444
60010,0.3040248700771067
37417,0.18245219860955947
108224,0.15646370613409746
92184,0.061535144824412226
93984,0.04831703557568057
90729,0.12195975476725351
83649,0.029528687097207556
94714,0.023345611541611085
101041,0.04521466084479044
62686,0.017848328275524458
70981,0.4596338299714346
93321,0.20938443593598877
34322,0.3126165678907216
65148,0.13888714866386861
93776,0.05882537645428608
5855,0.061736592117645615
9495,0.06473433419334
62243,0.058442220850104955
83391,0.040337406547849744
97788,0.026218927281469344
49094,0.14899069380699115
90205,0.024369085504095257
76994,0.048429151247211345
91867,0.16957986473953038
72218,0.18550915854862493
93590,0.1722366655003899
32707,0.67981034122969
1257,0.015539622224321785
73887,0.054315015819540007
101392,0.05969765494151688
62839,0.3258018309256861
28746,0.08777244296950867
41131,0.5633184930300891
108480,0.11897929515431785
96302,0.035817426993010985
109940,0.1846210480349056
28590,0.22798557288614485
38304,0.1954297121128178
6986,0.0070991996876764735
32076,0.076155182782691
29309,0.029176055111685622
46051,0.1342104623240532
54624,0.011556848880242108
92319,0.07154211039020084
76815,0.1851537718372268
93099,0.03777154987525249
33496,0.24323619554407025
1719,0.03301928476482943
103163,0.060817558910264365
7364,0.12366699269127546
86423,0.010704067630377578
107872,0.07086456049560898
109814,0.047080468472675545
103646,0.1564277477425411
24953,0.34941530670740223
31834,0.03805457507641893
